"departamento_id","departamento_nombre","provincia_id","provincia_nombre","año","semanas_epidemiologicas","evento_nombre","grupo_edad_id","grupo_edad_desc","cantidad_casos"
21,"GODOY CRUZ",50,"Mendoza",2018,20,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
21,"GODOY CRUZ",50,"Mendoza",2018,20,"Enfermedad tipo influenza (ETI)",8,"20 a 24",2
21,"GODOY CRUZ",50,"Mendoza",2018,20,"Enfermedad tipo influenza (ETI)",9,"25 a 34",5
21,"GODOY CRUZ",50,"Mendoza",2018,20,"Enfermedad tipo influenza (ETI)",10,"35 a 44",2
21,"GODOY CRUZ",50,"Mendoza",2018,20,"Enfermedad tipo influenza (ETI)",11,"45 a 64",3
21,"GODOY CRUZ",50,"Mendoza",2018,20,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
35,"CAUCETE",70,"San Juan",2018,21,"Bronquiolitis en menores de 2 años",1,"< 6 m",3
35,"CAUCETE",70,"San Juan",2018,21,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",9
35,"CAUCETE",70,"San Juan",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",7
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",4,"2 a 4",1
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",11,"45 a 64",1
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",12,"65 a 74",1
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",13,">= a 75",3
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",7,"15 a 19",3
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",2
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",11,"45 a 64",5
63,"9 DE JULIO",70,"San Juan",2018,18,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",2
63,"9 DE JULIO",70,"San Juan",2018,18,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
882,"ZÁRATE",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",2
882,"ZÁRATE",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
882,"ZÁRATE",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",4,"2 a 4",3
56,"BAHÍA BLANCA",06,"Buenos Aires",2018,18,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
56,"BAHÍA BLANCA",06,"Buenos Aires",2018,18,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
21,"COMANDANTE FERNÁNDEZ",22,"Chaco",2018,22,"Enfermedad tipo influenza (ETI)",8,"20 a 24",5
21,"COMANDANTE FERNÁNDEZ",22,"Chaco",2018,22,"Enfermedad tipo influenza (ETI)",9,"25 a 34",6
21,"COMANDANTE FERNÁNDEZ",22,"Chaco",2018,22,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
21,"COMANDANTE FERNÁNDEZ",22,"Chaco",2018,22,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
21,"COMANDANTE FERNÁNDEZ",22,"Chaco",2018,22,"Enfermedad tipo influenza (ETI)",13,">= a 75",1
112,"SANTA ROSA",50,"Mendoza",2018,19,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
112,"SANTA ROSA",50,"Mendoza",2018,19,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
112,"SANTA ROSA",50,"Mendoza",2018,20,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
182,"UNIÓN",14,"Córdoba",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
182,"UNIÓN",14,"Córdoba",2018,21,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
182,"UNIÓN",14,"Córdoba",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
112,"TRANCAS",90,"Tucumán",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
112,"TRANCAS",90,"Tucumán",2018,23,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
112,"TRANCAS",90,"Tucumán",2018,23,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
28,"CAPITAL",66,"Salta",2018,22,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
28,"GUAYMALLÉN",50,"Mendoza",2018,21,"Neumonía",5,"5 a 9",1
28,"GUAYMALLÉN",50,"Mendoza",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
105,"RÍO PRIMERO",14,"Córdoba",2018,18,"Neumonía",4,"2 a 4",1
91,"25 DE MAYO",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
260,"ESTEBAN ECHEVERRÍA",06,"Buenos Aires",2018,18,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",6
260,"ESTEBAN ECHEVERRÍA",06,"Buenos Aires",2018,18,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",5
260,"ESTEBAN ECHEVERRÍA",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",9,"25 a 34",4
260,"ESTEBAN ECHEVERRÍA",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",10,"35 a 44",4
260,"ESTEBAN ECHEVERRÍA",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",12,"65 a 74",7
14,"AÑELO",58,"Neuquén",2018,20,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
14,"AÑELO",58,"Neuquén",2018,20,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
8,"COLÓN",30,"Entre Ríos",2018,19,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
8,"COLÓN",30,"Entre Ríos",2018,19,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
8,"COLÓN",30,"Entre Ríos",2018,19,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
49,"JUNÍN",74,"San Luis",2018,21,"Enfermedad tipo influenza (ETI)",7,"15 a 19",4
49,"JUNÍN",74,"San Luis",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",2
49,"JUNÍN",74,"San Luis",2018,21,"Enfermedad tipo influenza (ETI)",11,"45 a 64",2
49,"JUNÍN",74,"San Luis",2018,21,"Neumonía",11,"45 a 64",1
42,"CHILECITO",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
42,"CHILECITO",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",3
42,"CHILECITO",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
42,"CHILECITO",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",9,"25 a 34",4
42,"CHILECITO",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",13,">= a 75",2
105,"TAFÍ VIEJO",90,"Tucumán",2018,24,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
28,"CAPITAL",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
28,"CAPITAL",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
28,"CAPITAL",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
56,"GUALEGUAYCHÚ",30,"Entre Ríos",2018,19,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
56,"GUALEGUAYCHÚ",30,"Entre Ríos",2018,19,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
56,"GUALEGUAYCHÚ",30,"Entre Ríos",2018,19,"Enfermedad tipo influenza (ETI)",7,"15 a 19",2
56,"GUALEGUAYCHÚ",30,"Entre Ríos",2018,19,"Enfermedad tipo influenza (ETI)",9,"25 a 34",4
56,"GUALEGUAYCHÚ",30,"Entre Ríos",2018,19,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
56,"GUALEGUAYCHÚ",30,"Entre Ríos",2018,19,"Enfermedad tipo influenza (ETI)",13,">= a 75",1
274,"FLORENCIO VARELA",06,"Buenos Aires",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
14,"ALBERDI",86,"Santiago del Estero",2018,20,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",2
14,"ALBERDI",86,"Santiago del Estero",2018,20,"Neumonía",11,"45 a 64",1
14,"ALBERDI",86,"Santiago del Estero",2018,20,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
42,"CHOS MALAL",58,"Neuquén",2018,21,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
42,"CHOS MALAL",58,"Neuquén",2018,21,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
42,"CHOS MALAL",58,"Neuquén",2018,21,"Enfermedad tipo influenza (ETI)",7,"15 a 19",2
42,"CHOS MALAL",58,"Neuquén",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
56,"BAHÍA BLANCA",06,"Buenos Aires",2018,18,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
56,"BAHÍA BLANCA",06,"Buenos Aires",2018,18,"Neumonía",7,"15 a 19",2
56,"BAHÍA BLANCA",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
21,"ESCALANTE",26,"Chubut",2018,18,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
760,"SAN MIGUEL",06,"Buenos Aires",2018,19,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
760,"SAN MIGUEL",06,"Buenos Aires",2018,19,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
760,"SAN MIGUEL",06,"Buenos Aires",2018,19,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",2
760,"SAN MIGUEL",06,"Buenos Aires",2018,19,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",3
35,"LEDESMA",38,"Jujuy",2018,21,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
35,"LEDESMA",38,"Jujuy",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
14,"CASEROS",82,"Santa Fe",2018,20,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
427,"LA MATANZA",06,"Buenos Aires",2018,20,"Neumonía",11,"45 a 64",1
427,"LA MATANZA",06,"Buenos Aires",2018,20,"Neumonía",12,"65 a 74",2
427,"LA MATANZA",06,"Buenos Aires",2018,20,"Enfermedad tipo influenza (ETI)",4,"2 a 4",4
427,"LA MATANZA",06,"Buenos Aires",2018,20,"Enfermedad tipo influenza (ETI)",5,"5 a 9",2
427,"LA MATANZA",06,"Buenos Aires",2018,20,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Neumonía",3,"12 a 23 m",3
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Neumonía",10,"35 a 44",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Neumonía",11,"45 a 64",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Neumonía",12,"65 a 74",3
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Neumonía",13,">= a 75",8
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",4,"2 a 4",24
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",5,"5 a 9",12
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",06,"10 a 14",4
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",7,"15 a 19",6
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",8,"20 a 24",9
14,"AVELLANEDA",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
14,"AVELLANEDA",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",2
14,"AVELLANEDA",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",4,"2 a 4",5
14,"AVELLANEDA",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",5,"5 a 9",2
14,"AVELLANEDA",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
14,"AVELLANEDA",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
14,"AVELLANEDA",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
14,"AVELLANEDA",62,"Río Negro",2018,20,"Enfermedad tipo influenza (ETI)",11,"45 a 64",2
14,"CRUZ ALTA",90,"Tucumán",2018,23,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",2
56,"LA CAPITAL",74,"San Luis",2018,24,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
56,"LA CAPITAL",74,"San Luis",2018,24,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
56,"LA CAPITAL",74,"San Luis",2018,24,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
56,"LA CAPITAL",74,"San Luis",2018,24,"Enfermedad tipo influenza (ETI)",8,"20 a 24",3
56,"LA CAPITAL",74,"San Luis",2018,24,"Enfermedad tipo influenza (ETI)",9,"25 a 34",4
56,"LA CAPITAL",74,"San Luis",2018,24,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
56,"LA CAPITAL",74,"San Luis",2018,24,"Enfermedad tipo influenza (ETI)",11,"45 a 64",5
56,"LA CAPITAL",74,"San Luis",2018,24,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
56,"LA CAPITAL",74,"San Luis",2018,24,"Bronquiolitis en menores de 2 años",1,"< 6 m",2
56,"LA CAPITAL",74,"San Luis",2018,24,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",4
84,"CAPITAL",90,"Tucumán",2018,24,"Bronquiolitis en menores de 2 años",1,"< 6 m",16
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,24,"Enfermedad tipo influenza (ETI)",1,"< 6 m",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,24,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
21,"GÜER AIKE",78,"Santa Cruz",2018,21,"Bronquiolitis en menores de 2 años",1,"< 6 m",12
21,"GÜER AIKE",78,"Santa Cruz",2018,21,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",8
21,"GÜER AIKE",78,"Santa Cruz",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",4
77,"RAWSON",26,"Chubut",2018,21,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
77,"RAWSON",26,"Chubut",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
77,"RAWSON",26,"Chubut",2018,21,"Neumonía",12,"65 a 74",1
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",2
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",4,"2 a 4",6
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",5,"5 a 9",3
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",06,"10 a 14",3
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",7,"15 a 19",3
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",8,"20 a 24",4
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",9
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",10,"35 a 44",3
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",11,"45 a 64",2
77,"RAWSON",26,"Chubut",2018,21,"Enfermedad tipo influenza (ETI)",12,"65 a 74",2
49,"PILCOMAYO",34,"Formosa",2018,18,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",2
49,"PILCOMAYO",34,"Formosa",2018,18,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",3
49,"PILCOMAYO",34,"Formosa",2018,18,"Enfermedad tipo influenza (ETI)",4,"2 a 4",4
21,"BARILOCHE",62,"Río Negro",2018,24,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
21,"BARILOCHE",62,"Río Negro",2018,24,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
21,"BARILOCHE",62,"Río Negro",2018,24,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
105,"LOS ANDES",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",1,"< 6 m",2
105,"LOS ANDES",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
105,"LOS ANDES",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Enfermedad tipo influenza (ETI)",9,"25 a 34",5
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Enfermedad tipo influenza (ETI)",11,"45 a 64",7
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Neumonía",3,"12 a 23 m",2
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Neumonía",4,"2 a 4",3
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Neumonía",8,"20 a 24",4
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Neumonía",9,"25 a 34",1
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Neumonía",10,"35 a 44",6
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Neumonía",11,"45 a 64",9
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Neumonía",12,"65 a 74",1
35,"GENERAL PEDERNERA",74,"San Luis",2018,23,"Bronquiolitis en menores de 2 años",1,"< 6 m",7
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",5
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",10,"35 a 44",11
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",11,"45 a 64",6
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",12,"65 a 74",6
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,21,"Enfermedad tipo influenza (ETI)",13,">= a 75",11
35,"CAUCETE",70,"San Juan",2018,21,"Bronquiolitis en menores de 2 años",1,"< 6 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",1,"< 6 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",02,"6 a 11 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",3,"12 a 23 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",4,"2 a 4",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",5,"5 a 9",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",06,"10 a 14",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",7,"15 a 19",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",8,"20 a 24",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",9,"25 a 34",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",10,"35 a 44",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",11,"45 a 64",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",12,"65 a 74",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",13,">= a 75",0
35,"CAUCETE",70,"San Juan",2018,21,"Neumonía",17,"Edad Sin Esp.",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",1,"< 6 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",4,"2 a 4",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",5,"5 a 9",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",06,"10 a 14",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",7,"15 a 19",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",8,"20 a 24",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",10,"35 a 44",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",11,"45 a 64",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",12,"65 a 74",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",13,">= a 75",0
35,"CAUCETE",70,"San Juan",2018,21,"Enfermedad tipo influenza (ETI)",17,"Edad Sin Esp.",0
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,24,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,24,"Enfermedad tipo influenza (ETI)",4,"2 a 4",2
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,24,"Enfermedad tipo influenza (ETI)",5,"5 a 9",14
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,24,"Enfermedad tipo influenza (ETI)",06,"10 a 14",9
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,24,"Enfermedad tipo influenza (ETI)",7,"15 a 19",6
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,24,"Bronquiolitis en menores de 2 años",1,"< 6 m",2
42,"PALPALÁ",38,"Jujuy",2018,18,"Enfermedad tipo influenza (ETI)",5,"5 a 9",2
42,"PALPALÁ",38,"Jujuy",2018,18,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
42,"GENERAL SAN MARTÍN",14,"Córdoba",2018,19,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
42,"GENERAL SAN MARTÍN",14,"Córdoba",2018,19,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
42,"GENERAL SAN MARTÍN",14,"Córdoba",2018,19,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
42,"GENERAL SAN MARTÍN",14,"Córdoba",2018,19,"Enfermedad tipo influenza (ETI)",9,"25 a 34",2
14,"CRUZ ALTA",90,"Tucumán",2018,23,"Neumonía",5,"5 a 9",1
14,"CRUZ ALTA",90,"Tucumán",2018,23,"Neumonía",10,"35 a 44",1
14,"CRUZ ALTA",90,"Tucumán",2018,23,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
49,"FAMATINA",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",4,"2 a 4",3
49,"FAMATINA",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",3
49,"FAMATINA",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",06,"10 a 14",4
49,"FAMATINA",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
49,"FAMATINA",46,"La Rioja",2018,23,"Enfermedad tipo influenza (ETI)",10,"35 a 44",2
434,"LANÚS",06,"Buenos Aires",2018,21,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",3
434,"LANÚS",06,"Buenos Aires",2018,21,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
434,"LANÚS",06,"Buenos Aires",2018,21,"Enfermedad tipo influenza (ETI)",4,"2 a 4",2
49,"PILCOMAYO",34,"Formosa",2018,18,"Enfermedad tipo influenza (ETI)",5,"5 a 9",2
49,"PILCOMAYO",34,"Formosa",2018,18,"Enfermedad tipo influenza (ETI)",06,"10 a 14",2
49,"PILCOMAYO",34,"Formosa",2018,18,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
49,"PILCOMAYO",34,"Formosa",2018,18,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
49,"PILCOMAYO",34,"Formosa",2018,18,"Neumonía",02,"6 a 11 m",1
49,"PILCOMAYO",34,"Formosa",2018,18,"Neumonía",3,"12 a 23 m",2
49,"PILCOMAYO",34,"Formosa",2018,18,"Neumonía",12,"65 a 74",1
49,"PILCOMAYO",34,"Formosa",2018,18,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",10
49,"PILCOMAYO",34,"Formosa",2018,18,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",12
560,"MORENO",06,"Buenos Aires",2018,19,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
49,"CAPITAL",86,"Santiago del Estero",2018,19,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
70,"LA PAZ",30,"Entre Ríos",2018,20,"Enfermedad tipo influenza (ETI)",7,"15 a 19",2
70,"LA PAZ",30,"Entre Ríos",2018,20,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
70,"LA PAZ",30,"Entre Ríos",2018,20,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
70,"LA PAZ",30,"Entre Ríos",2018,20,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
70,"LA PAZ",30,"Entre Ríos",2018,20,"Enfermedad tipo influenza (ETI)",17,"Edad Sin Esp.",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",4,"2 a 4",15
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",11
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",06,"10 a 14",6
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",7,"15 a 19",2
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",11,"45 a 64",3
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",12,"65 a 74",2
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Enfermedad tipo influenza (ETI)",13,">= a 75",4
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Neumonía",02,"6 a 11 m",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Neumonía",3,"12 a 23 m",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Neumonía",13,">= a 75",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,23,"Bronquiolitis en menores de 2 años",1,"< 6 m",5
